latDeg,lngDeg
37.33260457857727,-121.88363895459064
37.33140481288348,-121.88308943946822
37.32946310478128,-121.88307236015368
37.329929313340024,-121.88307545997397
37.32920334955118,-121.88362099640258
37.33017854097901,-121.88468727167148
37.32871496461289,-121.88466309399135
37.328967379595106,-121.88412345266315
37.32844810093782,-121.88526258466072
37.32855978312499,-121.88502761645705
37.328800587865814,-121.88588639505346
37.32850106430641,-121.8855171381546
37.32906511690525,-121.88621438195068
37.329339741198794,-121.88655499933564
37.32956143403757,-121.88682387795777
37.32971258201385,-121.88666374428536
37.329889113291436,-121.88721767414309
37.33053849562471,-121.88799079947222
37.32976408261613,-121.89048872759403
37.33100495376388,-121.88802929704168
37.330897275492774,-121.88832199670509
37.3311574550432,-121.88840174283803
37.332000807010054,-121.88902299901953
37.333242079051274,-121.89021525186607
37.33354747419294,-121.89064911924137
37.3341501703445,-121.8895725604008
37.333794883820126,-121.89034900142322
37.33386180272499,-121.89087278356182
37.33436636188681,-121.89123781955865
37.33429986956918,-121.89202681990524
37.33465168893908,-121.89128827390417
37.334776423313244,-121.89103656843663
37.334954559590784,-121.8878663743157
37.334693783308786,-121.88800464134485
37.33372196262322,-121.88727904191668
37.33195038645541,-121.88633354911967
37.33244502821325,-121.88527770269901
37.33208309641912,-121.88574271281632
37.331626276080364,-121.88573526421897
37.32893970863048,-121.88518149673602
37.32968264279721,-121.8857436042263
37.329927197647116,-121.88621266988424
37.33036822711721,-121.88625859509567
37.33110827000302,-121.8868152552047
37.33157065697556,-121.88681410466538
37.331430066582705,-121.88742947527531
37.33221254071847,-121.8876617480953
37.33454667798943,-121.88938935034574
37.33517469316904,-121.89018089327983
37.33114520755118,-121.883638032395
37.330646133612944,-121.88469016572807
37.33090595495326,-121.88414365154942
37.33014271883853,-121.88574796855329
37.33040492405923,-121.88519670271035
37.33136450979708,-121.88414626412512
37.33308804788169,-121.88540947254722
37.33488375634995,-121.8867475643946
37.33521152615486,-121.88733237104597
37.33541634051731,-121.89444152229592
37.3345268601202,-121.89477923650695
37.335526261144345,-121.8955330340515
37.33591466596859,-121.8966331774901
37.336109059707944,-121.89623089160109
37.33346066459286,-121.89629572400989
37.33374821876697,-121.89567707250615
37.33308940003497,-121.89719667523697
37.33272871061363,-121.89680567905646
37.33212164626088,-121.89936481105735
37.33362428593291,-121.90036812409204
37.33256695956613,-121.90028308688929
37.33605917698892,-121.89783326901073
37.335219764325615,-121.89703787840077
37.33515063868388,-121.89691756868072
37.334871638801495,-121.89402920519208
37.33393716729252,-121.89339219012118
37.33487088144214,-121.89272092760957
37.32949630937536,-121.88674761148211
37.33449991624721,-121.89160024674071
37.33471088043366,-121.88837724210205
37.331475956458874,-121.88709309270837
37.331535247803245,-121.88713491550259
37.3364259315451,-121.89553575350433
37.336445777234516,-121.89622788226382
37.331461640466514,-121.89627943625239
37.33441313244249,-121.89981960256023
37.33500017496179,-121.89861311078967
37.33530740130213,-121.89759973816612
37.335346749136704,-121.89694865888906
37.3350030223425,-121.89600066438453
37.33524610658091,-121.89649856753459
37.33520363640946,-121.89559411525863
37.335682470195295,-121.89679499297439
37.3346163425445,-121.89602206946958
37.333767751844576,-121.89514117448111
37.33410889483337,-121.89495102646403
37.33396837670663,-121.89524035972164
37.333947730844564,-121.89473417961072
37.333488001471586,-121.89441293146245
37.33434879008069,-121.89443984310371
37.33451611585475,-121.89405730584528
37.33437152012969,-121.89371106528472
37.33495780315272,-121.89312913553813
37.33473341769143,-121.89359847603757
37.33516729578108,-121.89293908972515
37.33511196878795,-121.89289829638992
37.33518426943843,-121.89266623842842
37.33536879985833,-121.89227651319497
37.33443448293333,-121.89239277543479
37.335914386101415,-121.89239437249189
37.33565362467253,-121.89168477484318
37.33672816110191,-121.89300680124023
37.334824551873666,-121.89157914802226
37.335243124262824,-121.89189601445598
37.33553422406796,-121.89193192839986
37.33506315881444,-121.89108569892636
37.336049751890535,-121.89084069018047
37.33583492827879,-121.89130144736171
37.33655430010738,-121.89088256337483
37.33551216619325,-121.89011484793758
37.336300194441236,-121.89030344687497
37.33654927033713,-121.88977308370737
37.33620439243008,-121.88912898784484
37.33680970618334,-121.88921879897129
37.33704324520414,-121.88872657655068
37.33580759276891,-121.88744320190796
37.33730451959688,-121.8881877709123
37.33754563554025,-121.88768152937021
37.3371999048122,-121.88704809498753
37.335698806645155,-121.88632413704309
37.335458338050124,-121.88681763336497
37.33511253068163,-121.88550751933627
37.332926869460174,-121.88424472425858
37.33258383176461,-121.88467276840778
37.33257597524333,-121.8836180433453
37.331394820066315,-121.88311053541557
37.3294531154582,-121.88309346214574
37.329958131323444,-121.8830968910414
37.329213342334576,-121.88359989604895
37.33014961778331,-121.88466597584502
37.328724672881435,-121.88464233855565
37.32895767132656,-121.88414420809885
37.3284553174578,-121.88525549996706
37.32855601917182,-121.88503700281527
37.328789220187964,-121.88587206964125
37.32851268633194,-121.88553125800082
37.3290756794694,-121.8862274825457
37.32932917889604,-121.88654189852987
37.32955891187404,-121.88682095945424
37.329720823751806,-121.88664638921743
37.329913786526795,-121.8872476653515
37.330513083241264,-121.88796143194094
37.32979137045431,-121.89043102565144
37.33101656980568,-121.8880041386532
37.330900473450505,-121.88832149643052
37.33116900884929,-121.88840997250438
37.33203461592756,-121.88904855727115
37.333245413450655,-121.89022821897476
37.33354958870902,-121.8906506125115
37.334136603170016,-121.88960246815009
37.33380857943544,-121.89031915227227
37.33388117077428,-121.89088687695876
37.33434667517855,-121.89122417482747
37.334307563672176,-121.89201041324506
37.334656486415014,-121.89127859292465
37.33477162583731,-121.89104624941615
37.334964442422965,-121.88784583548914
37.33468190164066,-121.88799561839663
37.33367885946309,-121.8872468032642
37.33194020383983,-121.88635517658072
37.33243512711762,-121.88529861292852
37.332092776333326,-121.8857217201135
37.33159781567213,-121.8857137203518
37.32896888151199,-121.88520231756321
37.32965446204044,-121.88572145905057
37.32991891827537,-121.88623000703022
37.33039681598241,-121.88627983778565
37.331079906500655,-121.88679371253019
37.331581065319966,-121.88679252948842
37.331419196607435,-121.88745244091137
37.332268174745444,-121.88770214880292
37.334566039094966,-121.88940403586295
37.335165658793,-121.89020032408033
37.331155167605125,-121.88361692095937
37.330656126741424,-121.88466914595196
37.33089596182479,-121.88416467132552
37.330152803654705,-121.88572676602087
37.33039483924305,-121.88521790524275
37.33139314345093,-121.88416725605862
37.33313197389881,-121.88544138908652
37.334895452712445,-121.88675644476082
37.33520164233393,-121.88735290939674
37.33539539045132,-121.89442566394577
37.33454745976304,-121.89479497774346
37.33554406490593,-121.89554633079786
37.33592214260551,-121.89661770493399
37.33610158302384,-121.89624636413441
37.33347130330894,-121.89627173434405
37.33373667132993,-121.89570063822372
37.33306587237234,-121.89724672107467
37.33285189826843,-121.8968276258591
37.33212023652218,-121.89938790845083
37.33358361953419,-121.90036485343039
37.33260762596485,-121.90028635755093
37.335988799647275,-121.8978131542996
37.33528002071701,-121.8970477634999
37.33520509881813,-121.89692098863037
37.33489258886749,-121.89404506354224
37.33395454140601,-121.89340494512773
37.33485342550179,-121.89270780152258
37.329498793489975,-121.88675056243895
37.334492222144206,-121.89161665340087
37.334700427041746,-121.888399261442
37.33147826116378,-121.88709466710074
37.33153300178685,-121.88713325846115
37.33642000111553,-121.89554918141442
37.33646645019742,-121.89624311677355
37.33153899829582,-121.89630571002135
37.334437424289966,-121.89976921542103
37.33497894600305,-121.89866486297765
37.33530904079524,-121.8975726098629
37.3353451096436,-121.89697578719228
37.33501138126196,-121.89598372483762
37.335236599394825,-121.89649106503725
37.33519527749,-121.89561105480554
37.33567398197623,-121.89678965468036
37.33459495350946,-121.89600677481339
37.3337577347195,-121.8951217026708
37.33410304058978,-121.89496308234588
37.333974232140015,-121.89522830441761
37.33392927732941,-121.8947303738256
37.33350538845527,-121.89442615785234
37.33435575643109,-121.89442390155652
37.33450899503932,-121.89407317829875
37.33435414601621,-121.89369831027817
37.33494835088978,-121.89314864245372
37.3347425893063,-121.89357883560704
37.3351649904897,-121.89293739000286
37.33511427407933,-121.89289999611222
37.335191959586226,-121.89265000053055
37.33536110790258,-121.89229275023648
37.334451938873684,-121.89240590152178
37.33594817408678,-121.89242004897503
37.33564864964734,-121.89169507290805
37.33669412445195,-121.89298145530957
37.334841711992205,-121.89159271401292
37.33522561147913,-121.89188290689411
37.335539199093155,-121.89192163033499
37.3350808030937,-121.89109836244742
37.336040802451855,-121.89085988911688
37.33584388313721,-121.8912822509526
37.33658395227896,-121.89090523809615
37.33552980825358,-121.89012777339678
37.336310571835035,-121.89028134804863
37.33653889056257,-121.88979518141558
37.33616750285384,-121.88910141210987
37.33681942148372,-121.88919828233452
37.33703346991181,-121.88874706467176
37.3358444669304,-121.88747075885331
37.33731467298537,-121.88816672854404
37.33753565874649,-121.88770265603924
37.337163188134724,-121.88702083276709
37.33568878805992,-121.88634469984764
37.33546835766019,-121.88679707105977
37.33505700729799,-121.88546580707894
37.332916995601245,-121.88426583218862
37.33259389745797,-121.88465175258776
37.33254737190939,-121.88359713209995
37.33138482724915,-121.88313163136291
37.32944312613511,-121.8831145641378
37.32998694930686,-121.88311832210884
37.32922333538418,-121.88357879582135
37.33012069458761,-121.88464468001858
37.328734381149985,-121.88462158311995
37.32894796305801,-121.88416496353454
37.32846253513322,-121.88524841644919
37.32855223146916,-121.88504637961383
37.328777852510115,-121.88585774422904
37.32852430835748,-121.88554537784704
37.32908624203355,-121.88624058314073
37.32931861659328,-121.8865287977241
37.3295563897105,-121.88681804095073
37.329729065489765,-121.88662903414951
37.32993845976216,-121.88727765655992
37.33048767085782,-121.88793206440967
37.32981865839226,-121.89037332375604
37.33102818584749,-121.8879789802647
37.33090367140824,-121.88832099615594
37.33118056265538,-121.88841820217074
37.33206842484506,-121.88907411552277
37.33324874785003,-121.89024118608344
37.3335517032251,-121.89065210578161
37.334122933287794,-121.88963232907578
37.33382227448085,-121.8902893028599
37.33390053882358,-121.89090097035572
37.334326988470295,-121.89121053009629
37.33431525777518,-121.89199400658488
37.33466128389094,-121.89126891194512
37.33476682836138,-121.89105593039568
37.33497432525514,-121.88782529666258
37.334670019972535,-121.88798659544841
37.33363576764153,-121.88721454945673
37.33193002122424,-121.88637680404176
37.33242522602199,-121.88531952315803
37.332102456247526,-121.88570072741066
37.33156935525275,-121.88569217649938
37.3289980543935,-121.88522313839039
37.32962628128367,-121.88569931387484
37.32991063890361,-121.88624734417621
37.3304254048476,-121.88630108047563
37.33105154299829,-121.8867721698557
37.331591473664375,-121.88677095431146
37.33140832663217,-121.88747540654742
37.332323808772415,-121.88774254951052
37.33458540020051,-121.88941872138018
37.33515662441697,-121.89021975488082
37.33116512765908,-121.88359580952374
37.330666119869896,-121.88464812617586
37.33088596869631,-121.88418569110162
37.33016288847089,-121.88570556348844
37.33038475442687,-121.88523910777518
37.33142177710479,-121.8841882479921
37.333175899915936,-121.88547330562584
37.334907149074944,-121.88676532512703
37.335191758513,-121.88737344774749
37.33537444038532,-121.89440980559563
37.33456805940588,-121.89481071897997
37.335561868667526,-121.8955596275442
37.33592961928961,-121.89660223240068
37.33609410633974,-121.89626183666772
37.33348194202501,-121.8962477446782
37.3337251238929,-121.8957242039413
37.3330423447097,-121.89729676691236
37.33297535120706,-121.89684804883512
37.332119111795805,-121.89941103206252
37.33354295313547,-121.90036158276874
37.33264829236357,-121.90028962821258
37.33591842230563,-121.89779303958846
37.3353402771084,-121.89705764859904
37.33525956082325,-121.89692438048999
37.334913538933485,-121.89406092189238
37.3339719155195,-121.89341770013426
37.33483596956144,-121.89269467543558
37.329501277604585,-121.88675351339579
37.33448452804121,-121.89163306006105
37.33468997364983,-121.88842128078196
37.33148056586869,-121.8870962414931
37.33153075577045,-121.8871316014197
37.33641407068596,-121.89556260932451
37.336487123160325,-121.89625835128327
37.331617264791184,-121.89632919232525
37.33446171613744,-121.89971882828183
37.334957717044304,-121.89871661516563
37.335310680288345,-121.89754548155969
37.33534347015049,-121.89700291549548
37.335019740181416,-121.89596678529071
37.33522709235236,-121.89648356235796
37.33518691857054,-121.89562799435245
37.33566568512751,-121.89678402480979
37.334573564474425,-121.8959914801572
37.33374771759441,-121.8951022308605
37.33409718634619,-121.89497513822772
37.333980087573394,-121.8952162491136
37.333910823814264,-121.89472656804047
37.33352489470033,-121.89443606837733
37.33436272278148,-121.89440796000933
37.33450203026584,-121.89408912053496
37.33433677190272,-121.89368555527163
37.33493889862685,-121.89316814936932
37.33475176092118,-121.89355919517652
37.33516268519832,-121.89293569028055
37.33511657937071,-121.89290169583452
37.33519964973403,-121.89263376263268
37.33535341781086,-121.89230898816092
37.334469394814036,-121.89241902760877
37.33598196207214,-121.89244572545817
37.33564367462215,-121.89170537097291
37.336660087801995,-121.89295610937891
37.334858902591854,-121.8916062406087
37.335208098695446,-121.89186979933224
37.33554417411835,-121.89191133227014
37.335098447372964,-121.89111102596847
37.33603185301317,-121.89087908805328
37.33585283799562,-121.8912630545435
37.336613604450534,-121.89092791281746
37.33554744661675,-121.89014070390068
37.33632094922884,-121.8902592492223
37.336528510788014,-121.88981727912378
37.33613064451399,-121.88907379460736
37.3368291367841,-121.88917776569775
37.33702369461948,-121.88876755279284
37.33588134109189,-121.88749831579865
37.33732482637387,-121.88814568617578
37.33752568092588,-121.88772378222338
37.337126474641835,-121.88699356625801
37.335678769471556,-121.88636526265066
37.335478377270256,-121.88677650875458
37.33500144871518,-121.8854241416824
37.33290712174231,-121.88428694011864
37.33260396315133,-121.88463073676773
37.33251876857545,-121.88357622085461
37.33137483443199,-121.88315272731025
37.32943313681203,-121.88313566612986
37.33001576729028,-121.8831397531763
37.32923332843377,-121.88355769559377
37.33009177153885,-121.88462338399259
37.328744089418535,-121.88460082768424
37.32893825478947,-121.88418571897024
37.328469752808644,-121.8852413329313
37.32854844298997,-121.8850557560998
37.328766484832265,-121.88584341881683
37.32853593038301,-121.88555949769325
37.32909680459769,-121.88625368373576
37.32930805429052,-121.88651569691832
37.32955386754696,-121.8868151224472
37.329737307227724,-121.88661167908158
37.32996313299753,-121.88730764776832
37.33046225847438,-121.8879026968784
37.32984594670325,-121.89031562203704
37.33103980188929,-121.88795382187622
37.33090686936597,-121.88832049588136
37.33119211646148,-121.88842643183709
37.33210223376257,-121.88909967377441
37.333252332172385,-121.89025407603327
37.333553817741176,-121.89065359905172
37.33410925431507,-121.88966218585719
37.333835964419876,-121.89025945110517
37.33391990687287,-121.89091506375266
37.33430731141258,-121.89119687177622
37.33432295187818,-121.89197759992472
37.33466608136687,-121.8912592309656
37.33476203088546,-121.8910656113752
37.33498420808732,-121.88780475783602
37.334658138304405,-121.8879775725002
37.333592675819965,-121.88718229564927
37.33191983860865,-121.88639843150281
37.33241532492636,-121.88534043338753
37.33211213616173,-121.88567973470784
37.33154089469661,-121.88567063282761
37.32902722727502,-121.88524395921756
37.32959810052691,-121.8856771686991
37.32990235953186,-121.88626468132219
37.330453993712794,-121.88632232316561
37.33102317949592,-121.88675062718121
37.33160188200878,-121.88674937913451
37.3313974566569,-121.88749837218347
37.33237944279938,-121.88778295021814
37.33460476130605,-121.8894334068974
37.33514759004093,-121.8902391856813
37.33117508771302,-121.88357469808811
37.33067611299837,-121.88462710639976
37.330875975567835,-121.88420671087773
37.33017297328707,-121.88568436095602
37.33037466961069,-121.8852603103076
37.331450410758634,-121.8842092399256
37.33321982593306,-121.88550522216515
37.334918845437436,-121.88677420549325
37.33518187469206,-121.88739398609826
37.335353490319335,-121.89439394724548
37.33458865904873,-121.89482646021648
37.33557967242911,-121.89557292429056
37.335937095973705,-121.89658675986736
37.33608662965565,-121.89627730920104
37.33349258074108,-121.89622375501237
37.333713576455864,-121.89574776965887
37.33301918371463,-121.89734698176244
37.333098804145685,-121.89686847181116
37.33211798706944,-121.8994341556742
37.333502286736746,-121.9003583121071
37.3326889587623,-121.90029289887423
37.33584804496399,-121.89777292487734
37.33540053349979,-121.89706753369819
37.33531402282838,-121.89692777234961
37.33493448899947,-121.89407678024253
37.33398928963298,-121.8934304551408
37.33481851362109,-121.8926815493486
37.3295037617192,-121.88675646435263
37.334476833938204,-121.89164946672123
37.334679520257914,-121.8884433001219
37.331482870573595,-121.88709781588547
37.33152850975406,-121.88712994437824
37.33640814025639,-121.8955760372346
37.33650779612323,-121.896273585793
37.33169553128655,-121.89635267462916
37.33448600798492,-121.89966844114265
37.33493615065742,-121.89876821825275
37.33531231978146,-121.89751835325649
37.335341830657384,-121.8970300437987
37.33502809910087,-121.8959498457438
37.33521758685658,-121.89647605771916
37.33517855965109,-121.89564493389936
37.335657410469,-121.89677836112968
37.334552175439384,-121.89597618550101
37.333737700469335,-121.8950827590502
37.33409133210261,-121.89498719410958
37.33398594300677,-121.89520419380958
37.33389237029911,-121.89472276225534
37.3335444009454,-121.89444597890231
37.334369689131876,-121.89439201846214
37.33449506549235,-121.89410506277116
37.33431939778924,-121.8936728002651
37.334929446363915,-121.89318765628491
37.33476093253605,-121.893539554746
37.33516037990694,-121.89293399055825
37.33511888466209,-121.89290339555683
37.33520733763632,-121.89261752367163
37.335345727719144,-121.89232522608535
37.33448685075439,-121.89243215369576
37.336015750057506,-121.89247140194131
37.33563869959696,-121.89171566903778
37.33662605115204,-121.89293076344825
37.33487634210599,-121.89161944549859
37.335190585911754,-121.89185669177037
37.33554914914354,-121.89190103420528
37.33511609165223,-121.89112368948953
37.33602290357449,-121.8908982869897
37.33586179285403,-121.89124385813439
37.336643256622104,-121.89095058753877
37.3355650847597,-121.89015363470506
37.33633132662264,-121.89023715039595
37.336518131013456,-121.88983937683199
37.336093786174146,-121.88904617710485
37.336838852084476,-121.88915724906099
37.33701391932715,-121.88878804091392
37.335918215253386,-121.887525872744
37.33733497976237,-121.88812464380752
37.33751570310527,-121.8877449084075
37.33708976114894,-121.88696629974893
37.33566874986149,-121.88638582495585
37.335488396880315,-121.88675594644938
37.33494589013238,-121.88538247628587
37.33289724788337,-121.88430804804868
37.33261402884468,-121.88460972094771
37.33249016524151,-121.88355530960926
37.33136484161483,-121.8831738232576
37.32942314748894,-121.8831567681219
37.33004458527369,-121.88316118424373
37.32924332148337,-121.88353659536618
37.330062848789126,-121.88460208756044
37.32875379768708,-121.88458007224854
37.32892854652092,-121.88420647440594
37.32847646188542,-121.88523390933359
37.328544654510786,-121.8850651325858
37.328755117154415,-121.88582909340462
37.328547552408544,-121.88557361753946
37.32910736716184,-121.88626678433079
37.32929749198777,-121.88650259611255
37.32955134538343,-121.88681220394369
37.329745548965676,-121.88659432401364
37.32998780623289,-121.88733763897675
37.33043684609093,-121.88787332934712
37.32987323501425,-121.89025792031805
37.33105141793109,-121.88792866348774
37.330910067229205,-121.88831999500454
37.33120367026758,-121.88843466150344
37.33213604268008,-121.88912523202603
37.33325688803567,-121.8902666660387
37.333555932257255,-121.89065509232184
37.33409557534234,-121.8896920426386
37.33384965435891,-121.89022959935043
37.333939274922166,-121.89092915714961
37.33428794228272,-121.89118277986438
37.33433064598118,-121.89196119326454
37.3346708788428,-121.89124954998609
37.334757233409526,-121.89107529235471
37.334994090919494,-121.88778421900946
37.33464625663628,-121.88796854955199
37.333549583998405,-121.88715004184179
37.33190965599306,-121.88642005896385
37.33240542383073,-121.88536134361703
37.33212181607594,-121.885658742005
37.331512434140464,-121.88564908915586
37.32905640015653,-121.88526478004475
37.329569919770144,-121.88565502352337
37.3298940801601,-121.88628201846817
37.330482582577986,-121.8863435658556
37.330994815993556,-121.88672908450673
37.33161229035319,-121.88672780395756
37.33138658668163,-121.88752133781952
37.332435032914475,-121.88782341126564
37.33462412241159,-121.88944809241461
37.3351385556649,-121.89025861648179
37.33118504776697,-121.88355358665248
37.33068610612684,-121.88460608662366
37.33086598243936,-121.88422773065383
37.33018305810325,-121.8856631584236
37.33036458479451,-121.88528151284002
37.33147904441248,-121.88423023185909
37.33326375195018,-121.88553713870446
37.334930541799935,-121.88678308585946
37.33517199087113,-121.88741452444903
37.33533254025334,-121.89437808889532
37.334609258691565,-121.89484220145299
37.335597476190706,-121.89558622103691
37.3359445726578,-121.89657128733404
37.33607915297155,-121.89629278173436
37.33350321945715,-121.89619976534652
37.33370202901883,-121.89577133537645
37.33299641392483,-121.89739737693536
37.33322225708431,-121.8968888947872
37.332116862343064,-121.89945727928588
37.33346162033802,-121.90035504144545
37.332729625161015,-121.90029616953586
37.335777667622345,-121.89775281016621
37.33546078989118,-121.89707741879734
37.3353684848335,-121.89693116420925
37.33495543906547,-121.89409263859268
37.33400666374647,-121.89344321014734
37.334801057680735,-121.8926684232616
37.32950624583381,-121.88675941530947
37.33446913983521,-121.8916658733814
37.334669066866,-121.88846531946186
37.3314851752785,-121.88709939027783
37.331526263737665,-121.8871282873368
37.33640220982682,-121.8955894651447
37.33652846908613,-121.89628882030271
37.33177379778191,-121.89637615693306
37.33451020687177,-121.89961800941153
37.33491217917082,-121.89881875858794
37.335313959274565,-121.89749122495327
37.33534019116428,-121.89705717210191
37.335036458020326,-121.89593290619689
37.3352080813608,-121.89646855308035
37.33517020073163,-121.89566187344629
37.33564913581048,-121.89677269744956
37.33453078640434,-121.89596089084483
37.33372768334426,-121.89506328723989
37.33408547785902,-121.89499924999143
37.33399179844016,-121.89519213850556
37.333873916783965,-121.89471895647021
37.33356390719046,-121.8944558894273
37.334376655482274,-121.89437607691495
37.33448810071886,-121.89412100500735
37.33430202367575,-121.89366004525854
37.33491999410098,-121.8932071632005
37.33477010415093,-121.89351991431548
37.33515807461556,-121.89293229083594
37.33512118995347,-121.89290509527912
37.33521502455027,-121.89260128424263
37.33533803762742,-121.89234146400977
37.33450430669474,-121.89244527978275
37.336049538042865,-121.89249707842446
37.33563372457177,-121.89172596710263
37.336592014502074,-121.8929054175176
37.33489378162014,-121.89163265038849
37.33517307312807,-121.8918435842085
37.33555412416873,-121.89189073614041
37.33513373593149,-121.8911363530106
37.33601395413581,-121.8909174859261
37.33587074771245,-121.89122466172527
37.33667290879368,-121.89097326226009
37.33558272290265,-121.89016656550945
37.33634170401645,-121.89021505156961
37.3365077512389,-121.88986147454018
37.3360569278343,-121.88901855960233
37.336848567384855,-121.88913673242422
37.33700414403482,-121.888808529035
37.335955089414874,-121.88755342968936
37.33734513315087,-121.88810360143925
37.337505725284664,-121.88776603459164
37.33705304765604,-121.88693903323986
37.335658730251424,-121.88640638726105
37.33549841649038,-121.88673538414419
37.33489033154957,-121.88534081088933
37.33288737402444,-121.8843291559787
37.33262409453804,-121.8845887051277
37.33246156190757,-121.88353439836392
37.331354848797666,-121.88319491920494
37.329413158165856,-121.88317787011397
37.3300734032571,-121.88318261531117
37.32925331453297,-121.88351549513858
37.33003392603941,-121.88458079112829
37.32876350595563,-121.88455931681284
37.32891883825238,-121.88422722984164
37.328480250364606,-121.8852245328476
37.328540866031595,-121.88507450907179
37.328743749476565,-121.88581476799241
37.328559174434076,-121.88558773738569
37.32911792972599,-121.88627988492581
37.329286929685004,-121.88648949530678
37.32954882321989,-121.88680928544017
37.329753790703634,-121.88657696894572
37.33001247946825,-121.88736763018515
37.33041143370749,-121.88784396181585
37.32990052332524,-121.89020021859906
37.331063033972896,-121.88790350509925
37.330913264734114,-121.88831949184387
37.33121522407367,-121.88844289116979
37.33216985159758,-121.88915079027767
37.333261443898955,-121.89027925604412
37.333558046773334,-121.89065658559196
37.33408189636961,-121.88972189942002
37.33386334429793,-121.8901997475957
37.33395864297146,-121.89094325054656
37.334268573152855,-121.89116868795253
37.33433834008418,-121.89194478660437
37.33467567631873,-121.89123986900655
37.334752435933595,-121.89108497333423
37.33500397375167,-121.8877636801829
37.33463437496816,-121.88795952660377
37.33350649217684,-121.88711778803432
37.331899473377476,-121.8864416864249
37.332395522735105,-121.88538225384654
37.33213149599015,-121.88563774930218
37.33148397358431,-121.8856275454841
37.32908557303804,-121.88528560087192
37.32954173901338,-121.88563287834764
37.329885800788354,-121.88629935561414
37.330511171443185,-121.88636480854558
37.33096643541619,-121.88670756433883
37.3316226986976,-121.8867062287806
37.33137571670636,-121.88754430345557
37.33249060080617,-121.88786390288848
37.334643483517134,-121.88946277793183
37.335129521288856,-121.89027804728228
37.331195007820924,-121.88353247521684
37.33069609925531,-121.88458506684756
37.33085598931089,-121.88424875042993
37.330193142919434,-121.88564195589117
37.33035449997833,-121.88530271537245
37.33150767806634,-121.88425122379257
37.3333076779673,-121.88556905524378
37.33494223816243,-121.88679196622569
37.3351621070502,-121.88743506279978
37.335311590187345,-121.89436223054518
37.33462985833441,-121.8948579426895
37.33561527995229,-121.89559951778327
37.3359520493419,-121.89655581480073
37.33607167628745,-121.89630825426768
37.33351385817323,-121.89617577568069
37.3336904815818,-121.89579490109402
37.33297364413502,-121.89744777210826
37.33334571002293,-121.89690931776323
37.33211573761669,-121.89948040289757
37.3334209539393,-121.90035177078381
37.33277029155974,-121.90029944019751
37.33570729028071,-121.89773269545508
37.33552104628257,-121.89708730389648
37.33542294683862,-121.89693455606887
37.33497638913146,-121.89410849694282
37.334024037859955,-121.89345596515389
37.334783601740384,-121.89265529717461
37.32950872994842,-121.88676236626631
37.3344614457322,-121.89168228004158
37.33465861347408,-121.88848733880181
37.33148747998341,-121.8871009646702
37.331524017721264,-121.88712663029534
37.33639627939725,-121.89560289305479
37.33654914204904,-121.89630405481245
37.331852064277285,-121.89639963923696
37.33453430062991,-121.89956752725162
37.334888207684216,-121.89886929892312
37.33531559876767,-121.89746409665007
37.33533855167117,-121.89708430040511
37.335044816939785,-121.89591596664997
37.33519857586502,-121.89646104844157
37.33516184181217,-121.8956788129932
37.335640861151965,-121.89676703376945
37.3345093973693,-121.89594559618864
37.33371766621917,-121.89504381542959
37.33407962361543,-121.89501130587327
37.33399765387354,-121.89518008320154
37.333855684851564,-121.89471427524204
37.33358341343553,-121.89446579995229
37.334383621832664,-121.89436013536775
37.334481135945374,-121.89413694724355
37.33428464956226,-121.893647290252
37.33491054183805,-121.89322667011609
37.3347792757658,-121.89350027388495
37.33515576932418,-121.89293059111364
37.33512349524485,-121.89290679500142
37.33522271146423,-121.89258504481363
37.33533034753571,-121.89235770193422
37.33452176263509,-121.89245840586975
37.33608332602823,-121.89252275490759
37.33562874954658,-121.8917362651675
37.33655797785212,-121.89288007158693
37.334911221134284,-121.89164585527837
37.335155560344376,-121.89183047664665
37.335559099193915,-121.89188043807555
37.33515138021075,-121.89114901653164
37.33600500469712,-121.8909366848625
37.33587970257086,-121.89120546531618
37.33670256096526,-121.8909959369814
37.3356003610456,-121.89017949631382
37.33635208141025,-121.89019295274328
37.33649737146434,-121.8898835722484
37.336020069494445,-121.88899094209984
37.33685828268523,-121.88911621578745
37.33699436874249,-121.88882901715608
37.33599196357637,-121.88758098663472
37.33735528653936,-121.888082559071
37.337495747464054,-121.88778716077576
37.33701633416315,-121.88691176673078
37.33564871064136,-121.88642694956624
37.33550843610045,-121.88671482183899
37.33483477296677,-121.8852991454928
37.3328775001655,-121.88435026390874
37.33263416023139,-121.88456768930767
37.33243295857363,-121.88351348711858
37.331344855980504,-121.88321601515227
37.32940316884277,-121.88319897210603
37.33010222124052,-121.88320404637861
37.329263307582565,-121.883494394911
37.3300050032897,-121.88455949469613
37.32877321422417,-121.88453856137714
37.32890912998383,-121.88424798527734
37.3284840388438,-121.88521515636161
37.32853707755241,-121.88508388555778
37.328732381798716,-121.8858004425802
37.328570796459616,-121.8856018572319
37.32912849229014,-121.88629298552084
37.32927636738225,-121.886476394501
37.329546301056354,-121.88680636693665
37.32976203244159,-121.8865596138778
37.33003715863545,-121.8873976165125
37.330386021324045,-121.88781459428456
37.32992781163624,-121.89014251688006
37.3310746500147,-121.88787834671076
37.330916462239024,-121.8883189886832
37.33122677787976,-121.88845112083614
37.332203660515084,-121.88917634852929
37.33326599976224,-121.89029184604955
37.33356016128941,-121.89065807886206
